Number of Records,Table Name,Accession Number,City,Commission Cik,Commission File Number,Company Name,Crd Number,Date Incorporation,Is Amendment,Issuer Website,Jurisdiction Organization,Legal Status Form,Legal Status Other Desc,Name Of Issuer,Nature Of Amendment,Progress Update,State Or Country,Street1,Street2,Zip Code
1,2017q4.tsv,0001718518-17-000005,Studio City,1683054,007-00076,First Democracy VC,285360,9/11/2017 12:00:00 AM,1,SuperdopeTV.net,DE,Corporation,,"SuperdopeTV, Inc.","Amendment to disclose the hiring of Leighton Lloyd as the Chief Operating Officer on November 8, 2017. An  agreement was executed with Mr. Lloyd that governs his compensation, the services he will provide and other matters relating to his employment.",,CA,11021 Ventura Blvd.,#362,91604
1,2017q4.tsv,0001665160-17-000690,REDWOOD CITY,1665160,007-00007,"StartEngine Capital, LLC",,9/23/1998 12:00:00 AM,0,http://www.care2.com/,DE,Corporation,,"Care2.com, Inc.",,"The amount of security sold at the end of the offering was $218,266.65 and 161679 securities.",CA,"203 REDWOOD SHORES PARKWAY, SUITE 230",,94065
1,2017q4.tsv,0001723348-17-000001,PITTSBURGH,1705726,007-00119,Honeycomb Portal LLC,289015,11/14/2017 12:00:00 AM,0,http://www.millieshomemade.com/,PA,Limited Liability Company,,"Millie's Ice Cream Truck, LLC",,,PA,6901 Lynn Way,,15208
1,2017q4.tsv,0001708151-17-000005,MONTEREY PARK,1666102,007-00042,Mr. Crowd,284278,5/8/2015 12:00:00 AM,0,http://www.uniboil.com,CA,Corporation,,Uni-Boil MP Inc.,,"As of December 18, 2017, the Issuer has raised a total of $11,020. Payments are still being processed and the final number is yet to be determined.",CA,500 NORTH ATLANTIC BLVD.,#127,91754
1,2017q4.tsv,0001708151-17-000006,MONTEREY PARK,1666102,007-00042,Mr. Crowd,284278,5/8/2015 12:00:00 AM,0,http://www.uniboil.com,CA,Corporation,,Uni-Boil MP Inc.,,"As of December 12, 2017, the Issuer has raised a total of $11,020. Payments are still being processed and the final number is yet to be determined.",CA,500 NORTH ATLANTIC BLVD.,#127,91754
1,2017q4.tsv,0001708151-17-000007,MONTEREY PARK,1666102,007-00042,Mr. Crowd,284278,5/8/2015 12:00:00 AM,0,http://www.uniboil.com,CA,Corporation,,Uni-Boil MP Inc.,"Updated the deadline of the offering to December 27, 2017",,CA,500 NORTH ATLANTIC BLVD.,#127,91754
1,2017q4.tsv,0001665160-17-000691,STUDIO CITY,1665160,007-00007,"StartEngine Capital, LLC",,5/20/2016 12:00:00 AM,1,https://www.vampire.com/bloodymary,DE,Limited Liability Company,,"Real Bloody Mary Co., LLC",The issuer is extending their campaign,,CA,12711 VENTURA BLVD. #290,,91604
1,2017q4.tsv,0001665160-17-000692,SPRING HILL,1665160,007-00007,"StartEngine Capital, LLC",,8/30/2017 12:00:00 AM,1,http://atmoshome.tech/,FL,Corporation,,Atmos Home Inc.,The company is extending the length of their campaign.,,FL,13761 WEATHERSTONE DR.,,34609
1,2017q4.tsv,0001670254-17-000376,New York,1670254,007-00033,Wefunder Portal LLC,283503,3/25/2015 12:00:00 AM,0,http://www.drinkmarcel.com,DE,Corporation,,"Chateau Marcel, Inc.",Updated business plan.,,NY,833 Broadway,2nd floor,10003
1,2017q4.tsv,0001719977-17-000002,Chicago,1683054,007-00076,First Democracy VC,285360,2/1/2016 12:00:00 AM,0,www.fanfoodapp.com,DE,Corporation,,"FanFood, Inc.",,,IL,"20 W Kinzie, 17th Floor",,60654
1,2017q4.tsv,0001665160-17-000693,DENVER,1665160,007-00007,"StartEngine Capital, LLC",,2/2/2017 12:00:00 AM,0,http://www.biotechrestorations.com/,FL,Limited Liability Company,,"Biotech Restorations Holdings, LLC",Updated the offering document to show the correct minimum investment amount,,NC,137 CROSS CREEK ROAD #137,,26037
1,2017q4.tsv,0001669191-17-000192,Port Washington,1669191,007-00035,NetCapital Funding Portal Inc.,283596,2/22/2016 12:00:00 AM,0,http://charlottes-closet.com/,DE,Limited Liability Company,,"Charlotte's Closet, LLC",Issuer extended offering deadline,,NY,14 Vanderventer Avenue,Suite L5,11050
1,2017q4.tsv,0001669191-17-000193,Las Vegas,1669191,007-00035,NetCapital Funding Portal Inc.,283596,5/1/2015 12:00:00 AM,0,http://www.youstake.com,DE,Corporation,,"YouStake, Inc.",Issuer extended offering deadline,,NV,618 S 11th St,Suite 140,89101
1,2017q4.tsv,0001665160-17-000695,Sarasota,1665160,007-00007,"StartEngine Capital, LLC",,11/26/1985 12:00:00 AM,0,www.SolarDirect.com,FL,Limited Liability Company,,Solar Direct LLC,,,FL,6935 15th St E,120,34243
1,2017q4.tsv,0001665160-17-000698,Los Angeles,1665160,007-00007,"StartEngine Capital, LLC",,11/9/2017 12:00:00 AM,0,perfict.co,DE,Corporation,,PerFIcT Inc.,,,CA,1942 Overland Ave,Apt #3,90025
1,2017q4.tsv,0001665160-17-000701,Bolingbrook,1665160,007-00007,"StartEngine Capital, LLC",,3/27/2017 12:00:00 AM,0,www.elyqd.com,IL,Corporation,,GlobaLiquids Inc. DBA eLYQD.com,,,IL,437 Bloomfield Drive,,60440
1,2017q4.tsv,0001665160-17-000704,Gardena,1665160,007-00007,"StartEngine Capital, LLC",,11/16/2017 12:00:00 AM,0,https://www.spacedivisioninc.com,DE,Corporation,,Space Division Inc.,,,CA,1313 W. 135th Street,,90247
1,2017q4.tsv,0001670254-17-000379,Dover,1670254,007-00033,Wefunder Portal LLC,283503,7/26/2017 12:00:00 AM,0,http://www.jmemi.com,DE,Limited Liability Company,,Jupiter Media & Entertainment Management LLC,,,DE,8 The Green,,19901
1,2017q4.tsv,0001665160-17-000706,SARASOTA,1665160,007-00007,"StartEngine Capital, LLC",,11/26/1985 12:00:00 AM,0,www.SolarDirect.com,FL,Limited Liability Company,,Solar Direct LLC,Clarification of bonus perk.,,FL,6935 15TH ST E,120,34243
1,2017q4.tsv,0001665160-17-000707,BELLEVUE,1665160,007-00007,"StartEngine Capital, LLC",,8/11/2015 12:00:00 AM,0,www.wetboardinc.com,WA,Corporation,,"Wetboard, Inc.",,"At the end of the offering, the issuer closed on $12,536 and 6,268 securities.",WA,417 BELLEVUE WAY SE,#202,98004
1,2017q4.tsv,0001670254-17-000377,Chicago,1670254,007-00033,Wefunder Portal LLC,283503,11/12/2003 12:00:00 AM,0,http://www.urbanjuncture.com/,IL,Corporation,,"Urban Juncture, Inc.",,"$189,229.00 in investments. Payments are still being processed; final number is yet to be determined.",IL,4245 S. King Dr.,,60653
1,2017q4.tsv,0001718528-17-000004,Dallas,1603038,008-69440,"SI Securities, LLC",170937,8/22/2014 12:00:00 AM,0,https://www.worldsbest.com/,TX,Limited Liability Company,,World's Best Enterprises LLC,,"The issuer raised approximately $174,536.67 during the offering period. Payment are still being processed; the exact amount has yet to be determined.",TX,17330 Preston Rd.,Suite 200D,75252
1,2017q4.tsv,0001593780-17-000005,Pasadena,1603038,008-69440,"SI Securities, LLC",170937,4/9/2013 12:00:00 AM,0,https://www.edisun.com/,DE,Corporation,,"Edisun Microgrids, Inc.",,"The issuer raised approximately $1,070,000 during the offering period. Payments are still being processed; the exact amount has yet to be determined.",CA,130 W. Union St.,,91103
1,2017q4.tsv,0001670254-17-000381,Baltimore,1670254,007-00033,Wefunder Portal LLC,283503,2/3/2015 12:00:00 AM,0,http://www.mojoebrewing.com,MD,Limited Liability Company,,"MoJoe Brewing Company, LLC",,,MD,900 E Fayette St.,PO Box 41287,21203
1,2017q4.tsv,0001670254-17-000383,San Francisco,1670254,007-00033,Wefunder Portal LLC,283503,10/31/2012 12:00:00 AM,0,https://www.crowdmed.com/,DE,Corporation,,"CrowdMed, Inc.",,"The final number is $403,471.00 in investments.",CA,548 Market Street #15731,,94104
1,2017q4.tsv,0001670254-17-000384,Miami,1670254,007-00033,Wefunder Portal LLC,283503,2/23/2017 12:00:00 AM,0,https://GetHappyTax.com,DE,Corporation,,Happy Tax Holding Corp,,"$369,150.00 in investments. Payments are still being processed; final number is yet to be determined.",FL,350 Lincoln Road,,33139
1,2017q4.tsv,0001679373-17-000003,SAN FRANCISCO,1672732,007-00046,OpenDeal Inc.,283874,2/6/2012 12:00:00 AM,0,http://www.farmfromabox.com/,CA,Corporation,,"Farm From a Box, Inc.",,,CA,101 THE EMBARCADERO #214,,94105
1,2017q4.tsv,0001670254-17-000385,Taylor,1670254,007-00033,Wefunder Portal LLC,283503,3/28/2013 12:00:00 AM,0,http://texasbeerco.com,TX,Limited Liability Company,,Texas Beer Company LLC,"Extended campaign, and updated business plan.",,TX,201 N Main St,,76574
1,2017q4.tsv,0001726073-17-000001,HOUSTON,914873,008-46630,"ENTORO SECURITIES, LLC",35192,12/19/2017 12:00:00 AM,0,WWW.CRUDEFUNDERS.COM,TX,General Partnership,,Woodland Rockwell No. 1 GP,,,TX,1700 POST OAK BLVD,"2 BLVD PLACE, STE 600",77056
1,2017q4.tsv,0001665160-17-000708,,,,,,,0,,,,,121C Inc,,,,,,
1,2017q4.tsv,0001670254-17-000390,Chicago,1670254,007-00033,Wefunder Portal LLC,283503,11/21/2017 12:00:00 AM,0,http://ipsento.com/,IL,Corporation,,Ipsento Coffee Co.,,,IL,2035 N Western Avenue,,60647
1,2017q4.tsv,0001665160-17-000710,Gardena,1665160,007-00007,"StartEngine Capital, LLC",,11/16/2017 12:00:00 AM,0,https://www.spacedivisioninc.com,DE,Corporation,,Space Division Inc.,,,CA,1313 W. 135th Street,,90247
1,2017q4.tsv,0001670254-17-000386,Kyle,1670254,007-00033,Wefunder Portal LLC,283503,9/5/2006 12:00:00 AM,0,http://www.tankabar.com/,SD,Limited Liability Company,,Native American Natural Foods LLC,"Included video transcripts, and updated business plan.",,SD,287 Water Tower Rd,,57752
1,2017q4.tsv,0001670254-17-000387,Beachwood,1670254,007-00033,Wefunder Portal LLC,283503,5/23/2012 12:00:00 AM,0,http://www.payroll4free.com,OH,Limited Liability Company,,"PAYROLL4FREE.COM, LLC","Changed deadline date, included video transcripts, and updated business plan.",,OH,23297 Commerce Park,,44122
1,2017q4.tsv,0001724453-17-000004,Los Angeles,1683054,007-00076,First Democracy VC,285360,10/11/2017 12:00:00 AM,0,www.fcfl.io,DE,Limited Liability Company,,Fanchise League Company LLC,This Amendment is filed to add the Webinar Transcript (Exhibit G) and the Facebook Live Transcript (Exhibit H).,,CA,5792 W Jefferson Blvd,,90016
1,2017q4.tsv,0001670254-17-000389,Denver,1670254,007-00033,Wefunder Portal LLC,283503,8/24/2000 12:00:00 AM,1,http://www.di.fm,NY,Corporation,,"Digitally Imported, Inc.",Finance Director Emily McCullough is no longer with the company ; changed deadline date ; included video transcripts ; updated business plan,,CO,383 Corona Street,Suite 310,80218
1,2017q4.tsv,0001670254-17-000388,Houston,1670254,007-00033,Wefunder Portal LLC,283503,6/9/2015 12:00:00 AM,1,http://gritgrocery.com/,TX,Limited Liability Company,,"Grit Grocery, LLC","Lowered minimum threshold to $75,000 to fund one truck instead of two ; updated cash on hand in financial condition ; extended campaign ; updated business plan",,TX,5210 Griggs Rd. #14565,,77021
1,2017q4.tsv,0001719970-17-000004,PALM HARBOR,1667145,007-00015,"truCrowd, Inc",,9/19/2017 12:00:00 AM,0,digitalcurrencygrowth.com,FL,Limited Liability Company,,Digital Currency Growth LLC,Extend offering expiration date from 1/31/2018 to 3/31/2018,,FL,1449 WETHERINGTON WAY,,34683
1,2017q4.tsv,0001724467-17-000001,Farmingdale,1603038,008-69440,"SI Securities, LLC",170937,9/24/2015 12:00:00 AM,0,https://www.pantyprop.com/,NY,Corporation,,Panty Prop Inc.,,,NY,Box 3075,,11735
1,2017q4.tsv,0001665160-17-000712,LONGWOOD,1665160,007-00007,"StartEngine Capital, LLC",,1/5/2015 12:00:00 AM,1,http://www.lifebridge10000.com/,FL,Limited Liability Company,,"LifeBridge 10000, LLC","Extending campaign 90 days to March 28th, 2018.",,FL,862 E WILDMERE AVE,,32750
1,2017q4.tsv,0001722152-17-000003,New York,1683054,007-00076,First Democracy VC,285360,4/28/2014 12:00:00 AM,1,www.materialvodka.com,CA,Corporation,,NPTA Spirits,"The Form C has been amended to reflect a change in the Convertible Securities description within the Capitalization and Ownership section of the Form C, to disclose further amendments made to the convertible securities agreements on December 9, 2017.",,NY,170 Park Row,Suite 12a,10038
1,2017q4.tsv,0001705954-17-000002,,,,,,,0,,,,,"madeBOS, Inc",,,,,,
1,2017q4.tsv,0001705954-17-000003,OAKLAND,1672732,007-00046,OpenDeal Inc.,283874,7/25/2016 12:00:00 AM,0,www.madebos.com,DE,Corporation,,"madeBOS, Inc",,"The Issuer raised approximately $86,552 during the offering period. The previous Form C-U filed on July 17, 2017 indicated an incorrect amount and has thus been withdrawn.",NY,2481 60TH AVE,,94605
1,2017q4.tsv,0001705954-17-000005,IRVINE,1672732,007-00046,OpenDeal Inc.,283874,6/14/2016 12:00:00 AM,0,www.youngry.com,DE,Limited Liability Company,,"Youngry, LLC","The Form C filed on October 27, 2017 is hereby amended to change the offering deadline..",,CA,1621 ALTON PARKWAY,SUITE 250,92660
1,2017q4.tsv,0001705954-17-000006,OAKLAND,1672732,007-00046,OpenDeal Inc.,283874,7/25/2016 12:00:00 AM,0,www.madebos.com,DE,Corporation,,"madeBOS, Inc",,,CA,2481 60TH AVE,,94605
1,2017q4.tsv,0001705954-17-000008,SARATOGA,1672732,007-00046,OpenDeal Inc.,283874,6/14/2016 12:00:00 AM,0,www.codingautism.com,CA,Limited Liability Company,,"Coding Autism, LLC","The Form C filed on November 13, 2017 is hereby amended to change the offering deadline.",,CA,20096 KNOLLWOOD DR.,,95070
1,2017q4.tsv,0001670254-17-000392,Boulder,1670254,007-00033,Wefunder Portal LLC,283503,4/9/2015 12:00:00 AM,1,http://mytrailco.com,CO,Corporation,,"My Trail Company, PBC",Geoff OKeefe and Tom Vogl are no longer on the board of directors ; extended campaign ; updated business plan,,CO,1418 Pearl Street,,80302
1,2017q4.tsv,0001665160-17-000713,SANTA MONICA,1665160,007-00007,"StartEngine Capital, LLC",,6/11/2016 12:00:00 AM,1,PlantSnap.net,DE,Corporation,,"PlantSnap, Inc.",Issuer is extending their campaign,,CA,604 ARIZONA AVENUE,,90401
1,2017q4.tsv,0001665160-17-000714,GARDENA,1665160,007-00007,"StartEngine Capital, LLC",,11/16/2017 12:00:00 AM,1,https://www.spacedivisioninc.com,DE,Corporation,,Space Division Inc.,Updated offering document due to filing error.,,CA,1313 W. 135TH STREET,,90247
1,2017q4.tsv,0001724862-17-000001,SANTA CLARA,1667892,007-00023,NextSeed US LLC,283225,5/26/2017 12:00:00 AM,0,www.mumuhotpot.com,CA,Corporation,,"PST Evergreen Investment, Inc.",,,CA,2156 ESPERANCA AVE,,95054
1,2017q4.tsv,0001665160-17-000716,Stafford,1665160,007-00007,"StartEngine Capital, LLC",,10/31/2016 12:00:00 AM,0,https://www.totalsource.solutions,VA,Corporation,,TOTALSOURCE SOLUTIONS INCORPORATED,,,VA,1020 John Paul Jones Drive,,22554
1,2017q4.tsv,0001723477-17-000002,MOUNTAIN VIEW,1672732,007-00046,OpenDeal Inc.,283874,3/6/2017 12:00:00 AM,0,https://vacayo.com/,DE,Corporation,,"Vacayo, Inc.",,,CA,444 CASTRO STREET,,94041
1,2017q4.tsv,0001726190-17-000001,LEOMINSTER,1668506,007-00028,GrowthFountain Capital LLC,,4/14/2014 12:00:00 AM,0,http://www.compassionmassage.com/,MA,Limited Liability Company,,Compassion Massage Therapeutic Clinic LLC,,,MA,1137 MAIN STREET,,01453
1,2017q4.tsv,0001669191-17-000201,Miami,1669191,007-00035,NetCapital Funding Portal Inc.,283596,4/7/2014 12:00:00 AM,0,www.home61.com,DE,Corporation,,"Home61, Inc.",Issuer extended offering deadline,,FL,3401 N Miami Ave,Suite 210,33127
1,2017q4.tsv,0001665160-17-000718,CHICAGO,1665160,007-00007,StartEngine Capital LLC,,5/25/2016 12:00:00 AM,0,https://chorerelief.com/,DE,Limited Liability Company,,Chores R Us LLC,,"The total amount of securities sold in the Chores R Us offering is 39,700 and $39,700.",IL,222 W MERCHANDISE MART PLAZA,SUITE1212,60654
1,2017q4.tsv,0001719326-17-000006,Marina Del Rey,1683054,007-00076,First Democracy VC,285360,10/6/2016 12:00:00 AM,0,https://www.bestfoodtrucks.com/,DE,Corporation,,"Best Food Trucks, Inc.",,"The issuer raised approximately $49,888 during the offering period.  Payments are still being processed; the exact amount has yet to be determined.",CA,13488 Maxella Ave #320,,90292
1,2017q4.tsv,0001718385-17-000003,Idaho Springs,1683054,007-00076,First Democracy VC,285360,9/29/2017 12:00:00 AM,0,www.bouckbros.com,CO,Corporation,,"Bouck Brothers Distilling, Inc.",,"The issuer raised approximately $111,455 during the offering period.  Payments are still being processed; the exact amount has yet to be determined.",CO,2731 Colorado Blvd,,80452
1,2017q4.tsv,0001704837-17-000003,WEST READING,1667145,007-00015,"truCrowd, Inc",,12/7/2016 12:00:00 AM,0,www.allorganicmedicalmarijuana.com,PA,Limited Liability Company,,"500 N3rd St., LLC",Extend expiration date of offering to 4/20/2018,,PA,313 CHESSTNUT ST,,19611
1,2017q4.tsv,0001638829-17-000004,Cleveland,1603038,008-69440,"SI Securities, LLC",170937,11/7/2014 12:00:00 AM,0,https://www.mancanwine.com,OH,Limited Liability Company,,"MANCAN Wine, LLC",,"The issuer raised approximately $139,421.67 during the offering period. Payments are still being processed; the exact amount has yet to be determined.",OH,1455 W. 29th Street,,44113
1,2017q4.tsv,0001665160-17-000720,Castle Rock,1665160,007-00007,"StartEngine Capital, LLC",,10/16/2017 12:00:00 AM,0,https://med-chain.co,DE,Corporation,,"MedChain, Inc.",,,CO,1175 Castle Pointe Drive,,80104
1,2017q4.tsv,0001665160-17-000723,Chicago,1665160,007-00007,"StartEngine Capital, LLC",,5/23/2016 12:00:00 AM,0,www.chorerelief.com,DE,Limited Liability Company,,Chores R Us LLC,,,IL,222 W Merchandise Mart Plaza,Suite1212,60654
1,2018q1.tsv,0001644600-17-000174,AUSTIN,,,,,11/2/2015 12:00:00 AM,0,www.gofishcam.com,DE,Corporation,,"GoFish Cam, Inc.",,,TX,4600 COMMANDERS POINT DRIVE,,78734
1,2018q1.tsv,0001669191-18-000003,Royal Oak,1669191,007-00035,NetCapital Funding Portal Inc.,283596,12/17/2014 12:00:00 AM,0,carrotwellness.com,MI,Limited Liability Company,,"CARROT pass, LLC",,,MI,628 Parent Ave Suite 100,,48067
1,2018q1.tsv,0001669191-18-000006,Grand Rapids,1669191,007-00035,NetCapital Funding Portal Inc.,283596,6/30/2017 12:00:00 AM,0,fathomdrone.com,DE,Corporation,,Fathom Drones Inc.,Issuer extended offering deadline,,MI,401 Hall Street,Suite 213,49503
1,2018q1.tsv,0001708151-18-000001,MONTEREY PARK,1666102,007-00042,Mr. Crowd,284278,5/8/2015 12:00:00 AM,0,http://www.uniboil.com,CA,Corporation,,Uni-Boil MP Inc.,,"The issuer has sold in total 1,212 shares of its common stocks during this offering at $10.00 per share, representing an amount of $12,120.",CA,500 NORTH ATLANTIC BLVD.,#127,91754
1,2018q1.tsv,0001715237-18-000001,Los Angeles,1683054,007-00076,First Democracy VC,285360,7/11/2017 12:00:00 AM,0,http://hammervshitler.com/,NV,Limited Liability Company,,Hammering Hebrew LLC,,"The issuer raised approximately $123,698 during the offering period.  Payments are still being processed; the exact amount has yet to be determined.",CA,"7215 Hillside Ave, 2",,90046
1,2018q1.tsv,0001670254-18-000001,Oakland,1670254,007-00033,Wefunder Portal LLC,283503,4/19/2017 12:00:00 AM,0,http://OiseauFoods.com,CA,Limited Liability Company,,"Lizzy and Hae, LLC","Extend deadline date, and update business plan.",,CA,747 54th St.,#4,94609
1,2018q1.tsv,0001722007-18-000003,PITTSBURGH,1705726,007-00119,Honeycomb Portal LLC,289015,3/16/2013 12:00:00 AM,0,https://pittsburghjuicecompany.com/,PA,Limited Liability Company,,Pittsburgh Juice Co,Updated to include campaign page screenshot.,,PA,3418 PENN AVENUE,,15201
1,2018q1.tsv,0001665160-18-000001,ALPHARETTA,1665160,007-00007,"StartEngine Capital, LLC",,7/10/2015 12:00:00 AM,0,https://www.famacash.com,GA,Corporation,,"FAMA, Inc.",,"The company has closed with 29,361.00 securities and $29,361.00 funds",GA,13010 MORRIS ROAD,"BUILDING 1, SUITE 600",30534
1,2018q1.tsv,0001665160-18-000002,NEW YORK,1665160,007-00007,"StartEngine Capital, LLC",,4/9/2017 12:00:00 AM,0,itcamefrombeyond.com,NY,Limited Liability Company,,ICFB Productions LLC,,"The company closed on 199.7 securities and 19,970 funds.",NY,353 W. 48TH ST 4FL #PMB 450,,10036
1,2018q1.tsv,0001723949-18-000004,CINCINNATI,1683115,007-00075,Thrivera,,8/28/2017 12:00:00 AM,0,www.flipdaddys.com,OH,Limited Liability Company,,Fatwood LLC,,,OH,7406 JAGER CT.,,45230
1,2018q1.tsv,0001669191-18-000009,Bridgewater,1669191,007-00035,NetCapital Funding Portal Inc.,283596,10/14/2005 12:00:00 AM,0,www.neurotez.com,DE,Corporation,,Neurotez Inc.,,,NJ,991 Highway 22,SUITE 200A,08807
1,2018q1.tsv,0001665160-18-000003,EL SEGUNDO,1665160,007-00007,"StartEngine Capital, LLC",,4/10/2017 12:00:00 AM,0,www.QuadMarine.com,DE,Corporation,,Quad Marine Inc.,,"At the close of offering the issuer has closed on 1,866 securities and $18,660 in funds.",CA,P.O. BOX 1434,,90245
